PRECIPITACAO_TOTAL_HORARIO_mm,TEMPERATURA_DO_AR_BULBO_SECO_HORARIA,UMIDADE_RELATIVA_DO_AR_HORARIA_porcent,VENTO_DIRECAO_HORARIA
0.0,18.1,78.0,12.0
0.0,17.4,79.0,342.0
0.0,16.8,85.0,323.0
0.0,16.2,86.0,341.0
0.0,15.8,87.0,327.0
0.0,15.6,87.0,338.0
0.0,15.2,87.0,298.0
0.0,15.1,87.0,325.0
0.0,15.1,87.0,343.0
0.0,15.2,87.0,339.0
0.0,21.1,69.0,342.0
0.0,23.3,60.0,254.0
0.0,24.7,53.0,334.0
0.0,25.5,50.0,24.0
0.0,26.2,42.0,8.0
0.0,26.9,42.0,339.0
0.0,27.6,38.0,331.0
0.0,26.9,41.0,317.0
0.0,26.8,39.0,310.0
0.0,26.0,41.0,319.0
0.0,22.9,53.0,316.0
0.0,19.9,67.0,315.0
0.0,20.8,63.0,182.0
0.0,19.7,72.0,168.0
0.0,18.7,79.0,226.0
0.0,19.2,77.0,212.0
0.0,19.7,74.0,170.0
0.0,19.1,78.0,195.0
0.0,18.7,79.0,180.0
0.0,18.1,82.0,180.0
0.0,16.7,87.0,166.0
0.0,17.6,85.0,170.0
0.0,16.7,86.0,174.0
0.0,16.0,89.0,174.0
0.0,18.9,75.0,149.0
0.0,20.7,70.0,130.0
0.0,22.6,63.0,117.0
0.0,23.8,57.0,101.0
0.0,25.3,52.0,59.0
0.0,25.9,46.0,45.0
0.0,27.8,43.0,359.0
0.0,27.2,43.0,103.0
0.0,27.0,41.0,84.0
0.0,26.0,44.0,62.0
0.0,22.8,57.0,100.0
0.0,24.0,52.0,81.0
0.0,23.1,55.0,127.0
0.0,20.8,70.0,148.0
0.0,20.1,74.0,132.0
0.0,18.0,83.0,133.0
0.0,18.4,81.0,150.0
0.0,17.4,86.0,146.0
0.0,16.9,88.0,139.0
0.0,16.6,90.0,149.0
0.0,15.9,92.0,164.0
0.0,15.0,91.0,162.0
0.0,14.6,92.0,138.0
0.0,15.1,94.0,134.0
0.0,19.0,79.0,127.0
0.0,20.8,72.0,121.0
0.0,22.8,65.0,101.0
0.0,23.9,58.0,89.0
0.0,25.5,53.0,97.0
0.0,26.4,48.0,106.0
0.0,26.6,46.0,65.0
0.0,26.9,43.0,93.0
0.0,26.3,44.0,99.0
0.0,26.1,44.0,72.0
0.0,24.6,50.0,90.0
0.0,22.4,60.0,70.0
0.0,21.9,59.0,82.0
0.0,20.5,63.0,80.0
0.0,21.4,62.0,116.0
0.0,20.7,67.0,110.0
0.0,20.2,68.0,104.0
0.0,20.1,68.0,99.0
0.0,18.2,74.0,120.0
0.0,19.2,73.0,108.0
0.0,18.3,76.0,103.0
0.0,18.2,77.0,88.0
0.0,17.7,79.0,83.0
0.0,17.8,78.0,68.0
0.0,19.7,71.0,74.0
0.0,21.0,65.0,78.0
0.0,22.5,60.0,67.0
0.0,24.1,56.0,62.0
0.0,25.0,50.0,63.0
0.0,25.5,48.0,40.0
0.0,25.4,48.0,101.0
0.0,26.7,43.0,100.0
0.0,26.0,45.0,96.0
0.0,25.1,50.0,81.0
0.0,23.6,55.0,96.0
0.0,22.5,59.0,97.0
0.0,22.0,61.0,86.0
0.0,20.8,67.0,58.0
0.0,20.6,67.0,95.0
0.0,19.5,72.0,95.0
0.0,19.6,72.0,86.0
0.0,19.2,74.0,87.0
0.0,18.8,75.0,82.0
0.0,18.5,76.0,91.0
0.0,18.2,79.0,97.0
0.0,18.0,79.0,90.0
0.0,17.2,83.0,109.0
0.0,17.4,83.0,83.0
0.0,18.8,78.0,68.0
0.0,20.1,71.0,48.0
0.0,21.8,65.0,61.0
0.0,23.6,59.0,81.0
0.0,23.8,57.0,73.0
0.0,24.7,54.0,50.0
0.0,24.3,50.0,76.0
0.0,25.1,48.0,97.0
0.0,24.8,47.0,69.0
0.0,23.9,50.0,69.0
0.0,22.1,56.0,53.0
0.0,18.5,72.0,35.0
0.0,17.7,75.0,67.0
0.0,17.9,72.0,58.0
0.0,17.5,77.0,68.0
0.0,17.8,78.0,76.0
0.0,19.5,70.0,88.0
0.0,19.5,70.0,80.0
0.0,18.6,74.0,86.0
0.0,17.4,81.0,86.0
0.0,17.2,79.0,111.0
0.0,14.5,91.0,21.0
0.0,14.6,89.0,66.0
0.0,16.0,87.0,50.0
0.0,19.9,71.0,54.0
0.0,21.2,64.0,32.0
0.0,23.0,59.0,73.0
0.0,24.1,50.0,43.0
0.0,24.8,45.0,40.0
0.0,24.1,46.0,146.0
0.0,24.7,42.0,71.0
0.0,26.5,36.0,149.0
0.0,26.0,39.0,359.0
0.0,25.3,42.0,28.0
0.0,23.3,49.0,66.0
0.0,19.7,63.0,46.0
0.0,20.0,65.0,81.0
0.0,19.5,69.0,18.0
0.0,18.7,71.0,30.0
0.0,18.2,72.0,3.0
0.0,17.0,78.0,297.0
0.0,18.1,71.0,146.0
0.0,17.4,77.0,135.0
0.0,18.7,69.0,116.0
0.0,15.6,85.0,359.0
0.0,15.2,86.0,290.0
0.0,15.1,88.0,145.0
0.0,15.4,87.0,90.0
0.0,20.7,68.0,83.0
0.0,22.4,56.0,97.0
0.0,23.8,47.0,89.0
0.0,25.2,42.0,93.0
0.0,25.3,42.0,77.0
0.0,26.2,35.0,116.0
0.0,26.5,38.0,96.0
0.0,25.6,37.0,122.0
0.0,25.2,38.0,98.0
0.0,24.5,38.0,134.0
0.0,23.0,45.0,123.0
0.0,19.6,58.0,131.0
0.0,19.1,60.0,141.0
0.0,17.9,66.0,173.0
0.0,18.5,62.0,117.0
0.0,20.1,56.0,96.0
0.0,19.4,58.0,102.0
0.0,17.0,71.0,115.0
0.0,15.5,79.0,122.0
0.0,14.5,84.0,175.0
0.0,14.0,84.0,128.0
0.0,14.1,83.0,148.0
0.0,13.8,85.0,123.0
0.0,13.5,86.0,138.0
0.0,18.7,66.0,130.0
0.0,21.5,54.0,95.0
0.0,23.2,51.0,95.0
0.0,24.5,45.0,113.0
0.0,24.0,45.0,116.0
0.0,25.6,41.0,92.0
0.0,26.6,34.0,81.0
0.0,26.7,33.0,97.0
0.0,25.9,34.0,96.0
0.0,25.1,36.0,124.0
0.0,23.6,41.0,100.0
0.0,21.0,52.0,114.0
0.0,20.6,53.0,101.0
0.0,18.2,64.0,136.0
0.0,17.4,67.0,145.0
0.0,17.6,63.0,156.0
0.0,15.8,71.0,135.0
0.0,15.8,72.0,176.0
0.0,15.3,75.0,157.0
0.0,14.8,78.0,145.0
0.0,14.7,81.0,93.0
0.0,13.6,85.0,166.0
0.0,14.0,84.0,81.0
0.0,13.4,89.0,127.0
0.0,19.0,66.0,128.0
0.0,20.1,60.0,129.0
0.0,21.8,56.0,123.0
0.0,23.8,46.0,142.0
0.0,24.5,36.0,107.0
0.0,25.8,30.0,79.0
0.0,25.6,33.0,94.0
0.0,25.0,33.0,83.0
0.0,25.2,32.0,97.0
0.0,24.2,35.0,94.0
0.0,22.3,40.0,92.0
0.0,21.0,44.0,90.0
0.0,20.7,44.0,112.0
0.0,19.7,51.0,102.0
0.0,18.8,55.0,133.0
0.0,14.5,74.0,126.0
0.0,14.6,72.0,160.0
0.0,13.8,78.0,144.0
0.0,14.0,76.0,80.0
0.0,13.5,81.0,125.0
0.0,13.8,79.0,122.0
0.0,16.8,63.0,82.0
0.0,14.4,76.0,139.0
0.0,16.1,68.0,95.0
0.0,18.1,59.0,73.0
0.0,19.9,53.0,77.0
0.0,21.1,49.0,100.0
0.0,23.0,46.0,91.0
0.0,23.5,38.0,100.0
0.0,23.3,36.0,92.0
0.0,24.0,35.0,149.0
0.0,24.4,33.0,140.0
0.0,24.3,33.0,125.0
0.0,23.2,37.0,143.0
0.0,21.0,41.0,151.0
0.0,18.6,49.0,138.0
0.0,17.7,55.0,150.0
0.0,16.9,59.0,143.0
0.0,16.7,63.0,136.0
0.0,14.7,72.0,158.0
0.0,13.2,78.0,160.0
0.0,12.7,80.0,117.0
0.0,12.8,80.0,137.0
0.0,11.9,83.0,131.0
0.0,12.0,85.0,113.0
0.0,11.6,85.0,86.0
0.0,15.1,69.0,93.0
0.0,14.6,70.0,122.0
0.0,16.2,65.0,114.0
0.0,18.3,60.0,106.0
0.0,19.4,56.0,108.0
0.0,21.0,51.0,109.0
0.0,22.4,42.0,113.0
0.0,23.1,39.0,107.0
0.0,23.8,37.0,123.0
0.0,24.8,35.0,95.0
0.0,23.9,37.0,85.0
0.0,22.9,41.0,77.0
0.0,20.7,48.0,122.0
0.0,19.1,57.0,123.0
0.0,18.1,60.0,128.0
0.0,18.1,59.0,111.0
0.0,16.7,67.0,129.0
0.0,16.3,66.0,118.0
0.0,15.1,71.0,122.0
0.0,14.1,77.0,129.0
0.0,12.7,83.0,129.0
0.0,12.8,82.0,127.0
0.0,15.2,71.0,116.0
0.0,15.1,72.0,126.0
0.0,14.9,74.0,124.0
0.0,14.8,75.0,124.0
0.0,16.5,68.0,116.0
0.0,18.3,62.0,101.0
0.0,19.3,59.0,96.0
0.0,20.3,55.0,113.0
0.0,21.5,50.0,99.0
0.0,23.2,45.0,107.0
0.0,22.8,42.0,80.0
0.0,23.4,39.0,80.0
0.0,23.1,41.0,92.0
0.0,22.0,44.0,87.0
0.0,20.7,49.0,94.0
0.0,20.0,52.0,103.0
0.0,19.1,55.0,103.0
0.0,18.2,59.0,111.0
0.0,17.0,65.0,137.0
0.0,16.4,67.0,122.0
0.0,16.2,68.0,117.0
0.0,15.8,69.0,116.0
0.0,14.2,74.0,122.0
0.0,14.9,74.0,121.0
0.0,14.3,76.0,127.0
0.0,14.8,74.0,118.0
0.0,14.1,78.0,124.0
0.0,14.3,75.0,111.0
0.0,15.1,73.0,94.0
0.0,16.2,69.0,76.0
0.0,17.7,64.0,100.0
0.0,19.3,57.0,87.0
0.0,20.7,53.0,98.0
0.0,20.9,52.0,95.0
0.0,22.8,45.0,102.0
0.0,22.1,43.0,81.0
0.0,21.9,43.0,84.0
0.0,21.5,43.0,100.0
0.0,21.1,44.0,83.0
0.0,20.5,47.0,85.0
0.0,19.9,51.0,101.0
0.0,19.1,55.0,102.0
0.0,18.1,60.0,102.0
0.0,18.0,63.0,121.0
0.0,16.8,70.0,208.0
0.0,15.9,74.0,260.0
0.0,17.5,65.0,115.0
0.0,17.5,64.0,122.0
0.0,16.7,68.0,101.0
0.0,16.0,73.0,96.0
0.0,15.1,78.0,108.0
0.0,14.8,81.0,113.0
0.0,16.3,76.0,100.0
0.0,17.3,73.0,81.0
0.0,18.8,69.0,84.0
0.0,20.8,61.0,69.0
0.0,21.9,57.0,82.0
0.0,22.6,55.0,93.0
0.0,23.1,51.0,85.0
0.0,22.3,52.0,67.0
0.0,23.2,48.0,77.0
0.0,22.0,49.0,83.0
0.0,21.0,54.0,93.0
0.0,20.3,57.0,93.0
0.0,19.8,60.0,98.0
0.0,19.4,62.0,87.0
0.0,18.7,66.0,94.0
0.0,17.8,69.0,96.0
0.0,17.2,72.0,94.0
0.0,17.1,72.0,102.0
0.0,16.5,74.0,101.0
0.0,16.4,74.0,100.0
0.0,15.7,77.0,98.0
0.0,14.8,80.0,100.0
0.0,14.9,81.0,64.0
0.0,15.3,81.0,81.0
0.0,16.7,77.0,70.0
0.0,18.5,69.0,73.0
0.0,20.1,64.0,76.0
0.0,21.9,56.0,83.0
0.0,22.2,52.0,90.0
0.0,23.1,49.0,71.0
0.0,24.2,43.0,101.0
0.0,24.1,42.0,106.0
0.0,23.9,40.0,72.0
0.0,22.6,40.0,116.0
0.0,21.5,49.0,104.0
0.0,20.6,54.0,111.0
0.0,20.0,58.0,88.0
0.0,19.7,58.0,76.0
0.0,18.4,63.0,100.0
0.0,18.3,62.0,97.0
0.0,17.8,66.0,91.0
0.0,17.3,69.0,79.0
0.0,14.4,83.0,161.0
0.0,13.1,87.0,129.0
0.0,13.2,87.0,131.0
0.0,12.7,88.0,152.0
0.0,12.3,91.0,320.0
0.0,12.4,92.0,130.0
0.0,17.2,73.0,130.0
0.0,19.4,65.0,88.0
0.0,20.8,59.0,81.0
0.0,22.3,51.0,81.0
0.0,23.7,45.0,66.0
0.0,24.1,38.0,83.0
0.0,25.1,31.0,65.0
0.0,25.2,35.0,75.0
0.0,24.7,35.0,64.0
0.0,22.5,41.0,47.0
0.0,21.6,43.0,67.0
0.0,21.3,42.0,75.0
0.0,18.6,57.0,118.0
0.0,20.0,52.0,121.0
0.0,19.5,54.0,133.0
0.0,19.0,53.0,102.0
0.0,18.5,56.0,103.0
0.0,17.0,64.0,112.0
0.0,14.5,74.0,66.0
0.0,14.2,75.0,72.0
0.0,13.9,78.0,73.0
0.0,14.9,72.0,76.0
0.0,15.4,70.0,80.0
0.0,15.3,71.0,83.0
0.0,18.2,61.0,90.0
0.0,19.7,56.0,69.0
0.0,21.1,53.0,84.0
0.0,22.6,45.0,61.0
0.0,23.7,37.0,41.0
0.0,24.4,36.0,79.0
0.0,25.1,32.0,36.0
0.0,25.0,30.0,27.0
0.0,24.7,29.0,352.0
0.0,24.1,30.0,56.0
0.0,21.1,40.0,43.0
0.0,19.2,46.0,55.0
0.0,19.2,43.0,53.0
0.0,18.7,46.0,58.0
0.0,16.0,56.0,32.0
0.0,15.5,56.0,53.0
0.0,13.8,63.0,44.0
0.0,13.4,67.0,150.0
0.0,14.1,68.0,135.0
0.0,12.5,73.0,292.0
0.0,12.6,72.0,129.0
0.0,11.8,78.0,183.0
0.0,11.7,80.0,113.0
0.0,12.1,78.0,244.0
0.0,17.0,58.0,123.0
0.0,19.9,49.0,83.0
0.0,21.5,50.0,83.0
0.0,22.5,47.0,88.0
0.0,23.9,39.0,101.0
0.0,24.2,36.0,125.0
0.0,24.8,30.0,124.0
0.0,24.2,30.0,131.0
0.0,24.6,30.0,116.0
0.0,24.1,31.0,127.0
0.0,21.8,40.0,113.0
0.0,19.6,50.0,115.0
0.0,19.7,47.0,113.0
0.0,19.8,47.0,99.0
0.0,19.2,50.0,88.0
0.0,18.1,55.0,92.0
0.0,15.4,64.0,93.0
0.0,16.8,62.0,109.0
0.0,13.2,76.0,68.0
0.0,12.6,78.0,141.0
0.0,12.1,78.0,117.0
0.0,12.2,80.0,131.0
0.0,11.7,83.0,120.0
0.0,13.2,75.0,124.0
0.0,18.0,56.0,98.0
0.0,19.0,53.0,89.0
0.0,21.5,50.0,55.0
0.0,23.1,46.0,55.0
0.0,22.9,40.0,57.0
0.0,23.6,38.0,62.0
0.0,24.9,36.0,92.0
0.0,24.8,36.0,121.0
0.0,24.2,39.0,83.0
0.0,23.9,38.0,74.0
0.0,22.6,42.0,90.0
0.0,22.3,42.0,74.0
0.0,21.5,47.0,84.0
0.0,19.3,57.0,66.0
0.0,20.2,50.0,76.0
0.0,19.8,52.0,83.0
0.0,19.3,52.0,79.0
0.0,18.7,52.0,75.0
0.0,17.6,56.0,82.0
0.0,14.1,72.0,157.0
0.0,14.1,76.0,267.0
0.0,15.3,72.0,237.0
0.0,15.7,73.0,113.0
0.0,15.7,76.0,144.0
0.0,18.1,62.0,139.0
0.0,21.1,52.0,50.0
0.0,21.5,46.0,80.0
0.0,23.2,38.0,34.0
0.0,24.4,32.0,71.0
0.0,23.2,35.0,123.0
0.0,24.2,34.0,107.0
0.0,25.1,31.0,94.0
0.0,24.5,32.0,87.0
0.0,23.4,33.0,74.0
0.0,22.3,39.0,72.0
0.0,21.5,42.0,62.0
0.0,20.9,43.0,53.0
0.0,19.1,49.0,38.0
0.0,18.2,51.0,37.0
0.0,16.7,57.0,48.0
0.0,15.2,64.0,63.0
0.0,15.1,68.0,127.0
0.0,16.2,62.0,76.0
0.0,16.8,58.0,69.0
0.0,16.1,62.0,70.0
0.0,16.6,62.0,68.0
0.0,14.9,72.0,61.0
0.0,13.5,78.0,81.0
0.0,18.5,64.0,119.0
0.0,21.5,45.0,73.0
0.0,22.4,41.0,70.0
0.0,23.6,34.0,88.0
0.0,24.2,32.0,71.0
0.0,24.3,31.0,81.0
0.0,24.7,31.0,77.0
0.0,24.9,30.0,95.0
0.0,24.8,30.0,83.0
0.0,23.9,32.0,104.0
0.0,21.8,37.0,101.0
0.0,20.9,40.0,92.0
0.0,20.0,43.0,81.0
0.0,20.0,43.0,113.0
0.0,18.8,48.0,99.0
0.0,18.4,50.0,113.0
0.0,17.7,53.0,117.0
0.0,16.8,57.0,113.0
0.0,16.9,56.0,107.0
0.0,12.5,75.0,121.0
0.0,13.5,70.0,92.0
0.0,14.3,64.0,71.0
0.0,15.7,61.0,101.0
0.0,15.3,62.0,96.0
0.0,18.2,52.0,97.0
0.0,19.5,48.0,90.0
0.0,20.9,44.0,71.0
0.0,23.0,37.0,92.0
0.0,23.9,32.0,78.0
0.0,24.7,31.0,83.0
0.0,24.2,30.0,92.0
0.0,24.5,31.0,85.0
0.0,24.2,31.0,95.0
0.0,23.6,33.0,85.0
0.0,21.8,40.0,76.0
0.0,20.5,41.0,67.0
0.0,19.0,47.0,122.0
0.0,19.2,47.0,95.0
0.0,18.9,49.0,96.0
0.0,18.4,51.0,99.0
0.0,17.5,55.0,107.0
0.0,16.8,59.0,112.0
0.0,16.5,59.0,103.0
0.0,13.3,73.0,126.0
0.0,14.5,69.0,133.0
0.0,14.2,69.0,107.0
0.0,14.1,70.0,100.0
0.0,13.3,73.0,136.0
0.0,15.5,63.0,103.0
0.0,17.0,59.0,93.0
0.0,18.5,55.0,96.0
0.0,20.7,50.0,67.0
0.0,21.6,47.0,97.0
0.0,22.3,40.0,67.0
0.0,23.0,37.0,125.0
0.0,23.1,35.0,119.0
0.0,23.2,36.0,123.0
0.0,22.6,37.0,122.0
0.0,20.4,45.0,123.0
0.0,17.8,57.0,124.0
0.0,18.5,53.0,104.0
0.0,17.9,56.0,107.0
0.0,17.4,57.0,108.0
0.0,17.0,58.0,99.0
0.0,16.1,62.0,112.0
0.0,15.8,63.0,119.0
0.0,12.3,79.0,123.0
0.0,12.2,78.0,123.0
0.0,11.4,84.0,122.0
0.0,10.8,85.0,180.0
0.0,10.2,88.0,347.0
0.0,10.5,86.0,30.0
0.0,17.3,63.0,195.0
0.0,17.3,65.0,68.0
0.0,20.4,48.0,76.0
0.0,21.1,44.0,94.0
0.0,22.1,42.0,109.0
0.0,23.0,40.0,111.0
0.0,23.6,38.0,84.0
0.0,23.7,37.0,90.0
0.0,24.1,37.0,58.0
0.0,23.7,38.0,46.0
0.0,21.4,44.0,108.0
0.0,20.4,48.0,102.0
0.0,19.2,55.0,54.0
0.0,15.6,69.0,20.0
0.0,15.3,69.0,111.0
0.0,14.7,72.0,74.0
0.0,14.2,74.0,130.0
0.0,13.5,80.0,133.0
0.0,15.1,72.0,115.0
0.0,13.8,72.0,115.0
0.0,15.4,72.0,101.0
0.0,12.1,86.0,306.0
0.0,11.7,88.0,269.0
0.0,11.7,86.0,128.0
0.0,18.7,62.0,106.0
0.0,20.5,53.0,115.0
0.0,21.2,49.0,98.0
0.0,22.7,45.0,92.0
0.0,23.9,40.0,16.0
0.0,24.4,39.0,36.0
0.0,25.8,36.0,32.0
0.0,24.0,39.0,106.0
0.0,24.8,37.0,90.0
0.0,23.8,40.0,102.0
0.0,22.1,46.0,102.0
0.0,21.3,49.0,98.0
0.0,20.4,53.0,97.0
0.0,20.5,53.0,67.0
0.0,19.8,55.0,84.0
0.0,18.9,58.0,106.0
0.0,18.9,59.0,89.0
0.0,18.9,59.0,110.0
0.0,16.0,72.0,118.0
0.0,14.0,79.0,99.0
0.0,16.6,69.0,112.0
0.0,12.9,85.0,87.0
0.0,13.4,84.0,150.0
0.0,12.2,88.0,97.0
0.0,18.1,66.0,148.0
0.0,20.5,53.0,81.0
0.0,21.8,51.0,66.0
0.0,22.9,47.0,91.0
0.0,24.2,38.0,32.0
0.0,24.8,35.0,108.0
0.0,25.2,34.0,87.0
0.0,25.8,32.0,20.0
0.0,25.6,31.0,76.0
0.0,25.0,32.0,84.0
0.0,22.7,38.0,82.0
0.0,21.2,45.0,82.0
0.0,20.4,48.0,78.0
0.0,17.2,61.0,120.0
0.0,15.7,68.0,130.0
0.0,15.7,67.0,113.0
0.0,17.3,62.0,132.0
0.0,17.4,61.0,126.0
0.0,17.2,62.0,107.0
0.0,14.3,74.0,115.0
0.0,12.8,83.0,170.0
0.0,12.4,85.0,228.0
0.0,12.0,86.0,266.0
0.0,12.3,85.0,265.0
0.0,18.3,66.0,222.0
0.0,21.2,49.0,84.0
0.0,22.4,43.0,95.0
0.0,23.3,38.0,99.0
0.0,24.6,27.0,93.0
0.0,25.4,27.0,79.0
0.0,25.5,25.0,87.0
0.0,25.9,27.0,129.0
0.0,25.2,27.0,148.0
0.0,24.6,29.0,114.0
0.0,22.0,35.0,115.0
0.0,17.7,52.0,126.0
0.0,16.9,57.0,104.0
0.0,18.2,52.0,149.0
0.0,17.4,56.0,123.0
0.0,15.5,66.0,115.0
0.0,15.5,63.0,131.0
0.0,13.7,71.0,170.0
0.0,13.0,74.0,170.0
0.0,13.2,71.0,177.0
0.0,12.9,73.0,121.0
0.0,12.0,75.0,102.0
0.0,13.3,74.0,146.0
0.0,12.7,74.0,135.0
0.0,17.9,57.0,124.0
0.0,20.4,47.0,114.0
0.0,21.3,48.0,128.0
0.0,22.9,38.0,91.0
0.0,24.1,30.0,88.0
0.0,24.4,32.0,77.0
0.0,24.9,31.0,83.0
0.0,25.0,30.0,71.0
0.0,24.8,30.0,86.0
0.0,23.8,32.0,79.0
0.0,22.0,37.0,95.0
0.0,20.6,42.0,103.0
0.0,20.4,43.0,98.0
0.0,19.7,47.0,108.0
0.0,18.6,50.0,114.0
0.0,18.3,52.0,103.0
0.0,17.9,53.0,103.0
0.0,17.2,54.0,109.0
0.0,14.5,65.0,125.0
0.0,15.6,61.0,69.0
0.0,13.4,69.0,99.0
0.0,13.9,65.0,121.0
0.0,12.4,76.0,125.0
0.0,15.2,61.0,100.0
0.0,16.8,54.0,98.0
0.0,18.4,50.0,93.0
0.0,19.8,47.0,63.0
0.0,21.2,43.0,79.0
0.0,22.7,38.0,104.0
0.0,23.2,36.0,87.0
0.0,24.3,30.0,96.0
0.0,24.1,30.0,119.0
0.0,23.5,31.0,103.0
0.0,22.8,32.0,98.0
0.0,21.0,36.0,111.0
0.0,19.8,40.0,113.0
0.0,18.9,43.0,109.0
0.0,18.6,45.0,98.0
0.0,17.6,50.0,112.0
0.0,17.3,54.0,107.0
0.0,16.3,57.0,118.0
0.0,13.1,72.0,135.0
0.0,12.9,71.0,122.0
0.0,13.8,68.0,108.0
0.0,15.1,61.0,102.0
0.0,11.4,76.0,123.0
0.0,10.8,79.0,134.0
0.0,11.6,75.0,100.0
0.0,17.6,53.0,81.0
0.0,19.4,49.0,78.0
0.0,20.2,45.0,90.0
0.0,21.6,39.0,76.0
0.0,22.2,39.0,96.0
0.0,23.6,36.0,113.0
0.0,23.9,33.0,114.0
0.0,23.8,32.0,110.0
0.0,23.9,32.0,99.0
0.0,23.1,32.0,87.0
0.0,21.3,37.0,86.0
0.0,20.2,41.0,82.0
0.0,19.9,42.0,100.0
0.0,18.7,47.0,99.0
0.0,17.9,51.0,106.0
0.0,16.4,58.0,125.0
0.0,16.2,60.0,114.0
0.0,16.3,59.0,113.0
0.0,15.7,61.0,114.0
0.0,15.5,62.0,117.0
0.0,16.0,59.0,98.0
0.0,15.3,62.0,114.0
0.0,15.1,61.0,111.0
0.0,15.0,64.0,91.0
0.0,16.6,57.0,95.0
0.0,18.1,55.0,74.0
0.0,20.7,47.0,70.0
0.0,22.3,44.0,95.0
0.0,24.2,38.0,73.0
0.0,24.6,37.0,41.0
0.0,26.1,32.0,12.0
0.0,26.0,34.0,12.0
0.0,26.0,34.0,103.0
0.0,25.6,34.0,53.0
0.0,23.5,41.0,79.0
0.0,20.0,53.0,33.0
0.0,19.8,54.0,41.0
0.0,16.9,67.0,5.0
0.0,15.5,73.0,186.0
0.0,16.2,71.0,124.0
0.0,15.4,74.0,156.0
0.0,15.2,74.0,152.0
0.0,14.0,78.0,52.0
0.0,14.3,78.0,167.0
0.0,14.0,80.0,188.0
0.0,13.5,82.0,161.0
0.0,12.7,86.0,287.0
0.0,13.0,88.0,285.0
0.0,18.8,63.0,165.0
0.0,21.6,52.0,87.0
0.0,22.4,48.0,98.0
0.0,23.9,44.0,71.0
0.0,24.7,40.0,192.0
0.0,26.1,37.0,75.0
0.0,26.6,32.0,223.0
0.0,27.3,31.0,229.0
0.0,27.7,33.0,298.0
0.0,26.6,37.0,132.0
0.0,24.0,44.0,126.0
0.0,20.1,60.0,178.0
0.0,19.7,61.0,175.0
0.0,20.0,58.0,150.0
0.0,17.8,66.0,89.0
0.0,20.0,57.0,105.0
0.0,16.8,70.0,139.0
0.0,18.6,63.0,102.0
0.0,15.8,75.0,153.0
0.0,14.9,76.0,144.0
0.0,14.1,80.0,144.0
0.0,14.1,83.0,54.0
0.0,13.2,84.0,163.0
0.0,13.1,85.0,156.0
0.0,19.7,60.0,228.0
0.0,21.7,54.0,108.0
0.0,23.2,45.0,113.0
0.0,25.0,43.0,117.0
0.0,25.6,37.0,167.0
0.0,25.8,38.0,25.0
0.0,26.9,34.0,246.0
0.0,27.1,30.0,150.0
0.0,27.5,30.0,208.0
0.0,26.2,31.0,194.0
0.0,23.4,44.0,153.0
0.0,20.7,52.0,163.0
0.0,21.0,50.0,178.0
0.0,19.9,54.0,128.0
0.0,18.5,61.0,136.0
0.0,17.3,65.0,175.0
0.0,17.3,65.0,139.0
0.0,16.9,68.0,163.0
0.0,16.9,66.0,114.0
0.0,15.0,76.0,157.0
0.0,16.4,71.0,194.0
0.0,16.2,69.0,153.0
0.0,15.8,69.0,162.0
0.0,14.4,75.0,202.0
0.0,17.5,63.0,146.0
0.0,19.6,56.0,141.0
0.0,21.9,46.0,128.0
0.0,22.9,44.0,115.0
0.0,23.7,40.0,118.0
0.0,25.0,33.0,123.0
0.0,25.7,30.0,279.0
0.0,26.8,29.0,24.0
0.0,26.9,28.0,32.0
0.0,25.7,30.0,68.0
0.0,22.7,53.0,188.0
0.0,21.0,59.0,174.0
0.0,19.2,66.0,186.0
0.0,17.8,71.0,172.0
0.0,17.3,72.0,173.0
0.0,17.0,72.0,176.0
0.0,16.8,71.0,182.0
0.0,16.2,71.0,176.0
0.0,15.0,77.0,176.0
0.0,14.4,80.0,204.0
0.0,14.3,77.0,177.0
0.0,13.9,75.0,174.0
0.0,13.9,74.0,173.0
0.0,13.7,76.0,178.0
0.0,15.5,69.0,173.0
0.0,17.2,62.0,144.0
0.0,20.2,55.0,127.0
0.0,21.0,53.0,112.0
0.0,22.5,49.0,118.0
0.0,23.3,43.0,66.0
0.0,24.9,38.0,115.0
0.0,25.2,38.0,96.0
0.0,24.7,39.0,345.0
0.0,24.4,39.0,259.0
0.0,21.6,47.0,255.0
0.0,20.5,55.0,126.0
0.0,19.4,59.0,106.0
0.0,18.7,65.0,132.0
0.0,17.7,66.0,118.0
0.0,16.7,70.0,140.0
0.0,15.5,74.0,320.0
0.0,14.9,76.0,142.0
0.0,14.6,77.0,157.0
0.0,15.2,76.0,151.0
0.0,14.0,81.0,74.0
0.0,14.1,80.0,131.0
0.0,14.0,83.0,142.0
0.0,13.5,84.0,151.0
0.0,17.7,69.0,120.0
0.0,19.1,61.0,132.0
0.0,20.6,56.0,119.0
0.0,21.6,54.0,134.0
0.0,23.2,48.0,129.0
0.0,24.3,42.0,86.0
0.0,25.0,36.0,62.0
0.0,25.2,34.0,202.0
0.0,24.4,37.0,71.0
0.0,25.1,34.0,105.0
0.0,22.2,46.0,149.0
0.0,19.9,55.0,134.0
0.0,19.7,55.0,135.0
0.0,17.2,66.0,121.0
0.0,18.1,63.0,176.0
0.0,19.5,55.0,117.0
0.0,18.3,61.0,127.0
0.0,15.6,73.0,142.0
